"estacion","dia_wd","hora","viajes_retiro_prom","edad_p","prop_f","duracion_p","dist_prom","viajes_arribo_prom","region","region_0","region_1","region_10","region_11","region_12","region_2","region_3","region_4","region_5","region_6","region_7","region_8","region_9","dia_2","dia_3","dia_4","dia_5","dia_6","hora_6","hora_7","hora_8","hora_9","hora_10","hora_11","flujo_abs","maxcapacity","flujo_rel"
156,4,9,5.24,34.2993650793651,0.341483405483405,11.5198232323232,1.64512427849928,4.54,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.0480769230769231,18,-0.00267094017094017
156,4,10,2.5531914893617,36.2578014184397,0.347872340425532,9.64148936170213,1.27837234042553,1.95,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.108974358974359,18,-0.00605413105413105
156,4,11,2.45652173913043,35.5442028985507,0.201086956521739,7.94057971014493,0.982202898550725,2.13636363636364,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0833333333333333,18,-0.00462962962962963
156,5,6,1.4375,28.4479166666667,0.255208333333333,4.76041666666667,0.738333333333333,1.27272727272727,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.10377358490566,18,-0.00576519916142558
156,5,7,3.3469387755102,31.0230320699708,0.354980563654033,9.72786686103013,1.53433041788144,1.53125,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.380503144654088,18,-0.0211390635918938
156,5,8,5.86274509803922,32.1091375944317,0.307698129756953,11.9946234049175,NA,2.73333333333333,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.654088050314465,18,-0.0363382250174703
156,5,9,5.14,32.6747380952381,0.407987012987013,11.8298831168831,1.60445608225108,4.2,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.059748427672956,18,-0.003319357092942
156,5,10,3,36.4152482269504,0.408510638297872,9.27269503546099,1.18668085106383,1.82352941176471,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.232704402515723,18,-0.0129280223619846
156,5,11,2.14285714285714,35.5687074829932,0.220748299319728,11.8,1.42056802721088,1.65853658536585,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.116352201257862,18,-0.00646401118099231
156,6,6,1.44117647058824,31.9117647058824,0.264705882352941,6.32352941176471,0.879558823529412,1,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.125,18,-0.00694444444444444
156,6,7,3.28,30.9911428571429,0.300904761904762,9.08676190476191,1.48830333333333,1.23333333333333,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.435897435897436,18,-0.0242165242165242
156,6,8,5.3265306122449,32.9139455782313,0.309985422740525,12.2188937479754,1.83553968253968,3.12765957446809,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.442307692307692,18,-0.0245726495726496
156,6,9,5.74509803921569,33.6682671359142,0.333166343460461,10.8201261701262,1.63110886063827,4.27083333333333,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.243589743589744,18,-0.0135327635327635
156,6,10,2.86666666666667,36.7750264550265,0.344021164021164,9.22134038800706,1.28251216931217,2,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.0673076923076923,18,-0.00373931623931624
156,6,11,2.27659574468085,32.8241134751773,0.249645390070922,10.7797872340426,1.41626595744681,2.34146341463415,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.0608974358974359,18,-0.00338319088319088
157,2,6,1.35483870967742,25.8387096774194,0.155913978494624,8.87634408602151,1.29344086021505,2.46511627906977,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.16025641025641,30,0.00534188034188034
157,2,7,1.78571428571429,33.8670634920635,0.363095238095238,7.66269841269841,1.00075396825397,3.6875,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.224358974358974,30,0.00747863247863248
157,2,8,3.61702127659574,32.1124873353597,0.194376899696049,10.0707953394124,1.36806484295846,5.03846153846154,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.317307692307692,30,0.0105769230769231
157,2,9,4.18,33.5804365079365,0.176761904761905,10.8631428571429,1.40358674603175,3.61702127659574,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.0673076923076923,30,-0.00224358974358974
157,2,10,3.06521739130435,35.578364389234,0.354114906832298,12.9929865424431,1.40050905797101,2.67391304347826,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.0801282051282051,30,-0.00267094017094017
157,2,11,2.66666666666667,35.0938492063492,0.303373015873016,12.0513888888889,1.42634920634921,2.3953488372093,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.00641025641025641,30,-0.000213675213675214
157,3,6,1.32142857142857,25.3928571428571,0.160714285714286,9.71428571428571,1.36732142857143,2.34090909090909,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.192307692307692,30,0.00641025641025641
157,3,7,1.61764705882353,33.7745098039216,0.470588235294118,7.44117647058824,1.0818137254902,4.05882352941176,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.32051282051282,30,0.0106837606837607
157,3,8,3.92156862745098,33.0812013694367,0.192958294428883,10.6189775910364,1.63249346405229,6.05769230769231,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.419871794871795,30,0.0139957264957265
157,3,9,4.32,32.3542142857143,0.176785714285714,11.3402380952381,1.56623642857143,3.86274509803922,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.00961538461538462,30,0.000320512820512821
157,3,10,2.68085106382979,32.974138804458,0.258105369807497,11.3585866261398,1.3137304964539,2.84,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0416666666666667,30,0.00138888888888889
157,3,11,2.89583333333333,34.2191468253968,0.213194444444444,11.3998015873016,1.35539781746032,2.64583333333333,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.0288461538461538,30,-0.000961538461538462
157,4,6,1.45454545454545,28.3838383838384,0.111111111111111,9.33838383838384,1.27585858585859,1.92857142857143,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0769230769230769,30,0.00256410256410256
157,4,7,1.83870967741935,34.3709677419355,0.333333333333333,9.58064516129032,1.27930107526882,3.6530612244898,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.294871794871795,30,0.00982905982905983
157,4,8,3.59183673469388,32.1017978620019,0.244314868804665,10.6239067055394,1.56171331389699,6.07692307692308,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.403846153846154,30,0.0134615384615385
157,4,9,5.5,31.546056547619,0.220155423280423,10.1847139550265,1.3799859457672,3.80392156862745,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.137820512820513,30,-0.00459401709401709
157,4,10,2.5531914893617,34.3046605876393,0.243313069908815,11.9001013171226,1.59640577507599,3.1,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0929487179487179,30,0.0030982905982906
157,4,11,3.02040816326531,37.6720197602851,0.195618723679948,11.4195902170392,1.43861062520246,2.68085106382979,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0352564102564102,30,-0.00117521367521367
157,5,6,1.3125,26.5625,0.140625,9.203125,1.30859375,2.1219512195122,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.116352201257862,30,0.00387840670859539
157,5,7,1.425,31.3875,0.404166666666667,8.675,1.151625,3.79166666666667,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.283018867924528,30,0.00943396226415094
157,5,8,4.11764705882353,32.1519607843137,0.183076563958917,10.7174836601307,1.59917647058824,6.52,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.364779874213836,30,0.0121593291404612
157,5,9,4.32,31.5635952380952,0.167230158730159,9.90754761904762,1.40161666666667,4,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.0125786163522013,30,-0.000419287211740042
157,5,10,3.09090909090909,35.8382575757576,0.25952380952381,12.1351731601732,1.5895974025974,3.43137254901961,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.110062893081761,30,0.00366876310272537
157,5,11,3.08695652173913,36.4413043478261,0.315217391304348,12.3442028985507,1.55867753623188,3.25,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0471698113207547,30,0.00157232704402516
157,6,6,1.33333333333333,24.9333333333333,0.127777777777778,10.7388888888889,1.39527777777778,2.38095238095238,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.153846153846154,30,0.00512820512820513
157,6,7,1.67647058823529,35.8627450980392,0.406862745098039,8.1593137254902,1.14171568627451,3.54901960784314,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.314102564102564,30,0.0104700854700855
157,6,8,3.26530612244898,31.5016763848397,0.1966472303207,9.70204081632653,1.43328887269193,6.28,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.455128205128205,30,0.0151709401709402
157,6,9,5.22916666666667,32.8502810846561,0.17614914021164,10.2410135582011,1.48468683862434,3.76,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.121794871794872,30,-0.00405982905982906
157,6,10,3.21739130434783,36.7398550724638,0.201086956521739,13.4282608695652,1.57232608695652,2.87755102040816,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.0032051282051282,30,-0.000106837606837607
157,6,11,2.97727272727273,37.1293831168831,0.223917748917749,12.4090909090909,1.29946374458874,2.77083333333333,"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.0256410256410256,30,-0.000854700854700855
